patch_id,source_scene,split
ow-0300,S1B_IW_GRDH_1SDV_20190522T155643_20190522T155712_016359_01ECA7_4C33.SAFE,train
ow-0301,S1B_IW_GRDH_1SDV_20190522T155643_20190522T155712_016359_01ECA7_4C33.SAFE,train
ow-0302,S1B_IW_GRDH_1SDV_20190522T155643_20190522T155712_016359_01ECA7_4C33.SAFE,train
ow-0303,S1B_IW_GRDH_1SDV_20190522T155643_20190522T155712_016359_01ECA7_4C33.SAFE,train
ow-0304,S1B_IW_GRDH_1SDV_20190523T035942_20190523T040007_016366_01ECE8_9951.SAFE,train
ow-0305,S1B_IW_GRDH_1SDV_20190523T035942_20190523T040007_016366_01ECE8_9951.SAFE,train
ow-0306,S1B_IW_GRDH_1SDV_20190523T035942_20190523T040007_016366_01ECE8_9951.SAFE,train
ow-0307,S1B_IW_GRDH_1SDV_20190523T035942_20190523T040007_016366_01ECE8_9951.SAFE,train
ow-0308,S1A_IW_GRDH_1SDV_20190523T154838_20190523T154903_027357_0315EA_5427.SAFE,train
ow-0309,S1A_IW_GRDH_1SDV_20190523T154903_20190523T154928_027357_0315EA_95BE.SAFE,train
ow-0310,S1A_IW_GRDH_1SDV_20190524T035144_20190524T035209_027364_031625_287A.SAFE,train
ow-0311,S1A_IW_GRDH_1SDV_20190524T035144_20190524T035209_027364_031625_287A.SAFE,train
ow-0319,S1B_IW_GRDH_1SDV_20190524T154034_20190524T154059_016388_01ED9E_45F8.SAFE,train
ow-0320,S1B_IW_GRDH_1SDV_20190524T154034_20190524T154059_016388_01ED9E_45F8.SAFE,train
ow-0321,S1B_IW_GRDH_1SDV_20190524T154034_20190524T154059_016388_01ED9E_45F8.SAFE,train
ow-0324,S1B_IW_GRDH_1SDV_20190525T034335_20190525T034400_016395_01EDD2_0888.SAFE,train
ow-0325,S1B_IW_GRDH_1SDV_20190525T034335_20190525T034400_016395_01EDD2_0888.SAFE,train
ow-0326,S1B_IW_GRDH_1SDV_20190525T034335_20190525T034400_016395_01EDD2_0888.SAFE,train
ow-0329,S1A_IW_GRDH_1SDV_20190528T155705_20190528T155730_027430_03182C_0E32.SAFE,train
ow-0330,S1A_IW_GRDH_1SDV_20190528T155705_20190528T155730_027430_03182C_0E32.SAFE,train
ow-0335,S1A_IW_GRDH_1SDV_20190529T035954_20190529T040019_027437_031860_E8F6.SAFE,train
ow-0336,S1A_IW_GRDH_1SDV_20190529T035954_20190529T040019_027437_031860_E8F6.SAFE,train
ow-0337,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,train
ow-0338,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,train
ow-0339,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,train
ow-0340,S1B_IW_GRDH_1SDV_20190529T154838_20190529T154903_016461_01EFC4_8B41.SAFE,train
ow-0354,S1A_IW_GRDH_1SDV_20190531T034325_20190531T034350_027466_031954_4726.SAFE,train
ow-0355,S1A_IW_GRDH_1SDV_20190531T034325_20190531T034350_027466_031954_4726.SAFE,train
ow-0356,S1A_IW_GRDH_1SDV_20190531T034325_20190531T034350_027466_031954_4726.SAFE,train
ow-0357,S1A_IW_GRDH_1SDV_20190531T034325_20190531T034350_027466_031954_4726.SAFE,train
ow-0358,S1A_IW_GRDH_1SDV_20190531T034325_20190531T034350_027466_031954_4726.SAFE,train
ow-0359,S1A_IW_GRDH_1SDV_20190531T034325_20190531T034350_027466_031954_4726.SAFE,train
ow-0360,S1A_IW_GRDH_1SDV_20190531T034350_20190531T034415_027466_031954_419E.SAFE,train
ow-0361,S1A_IW_GRDH_1SDV_20190531T034350_20190531T034415_027466_031954_419E.SAFE,train
ow-0362,S1A_IW_GRDH_1SDV_20190531T034350_20190531T034415_027466_031954_419E.SAFE,train
ow-0366,S1B_IW_GRDH_1SDV_20190603T155643_20190603T155712_016534_01F1F5_107F.SAFE,train
ow-0367,S1B_IW_GRDH_1SDV_20190603T155712_20190603T155737_016534_01F1F5_67D1.SAFE,train
ow-0368,S1B_IW_GRDH_1SDV_20190604T035918_20190604T035943_016541_01F237_3B25.SAFE,train
ow-0369,S1A_IW_GRDH_1SDV_20190604T154928_20190604T154953_027532_031B5A_1FA3.SAFE,train
ow-0371,S1B_IW_GRDH_1SDV_20190605T154035_20190605T154100_016563_01F2E3_849B.SAFE,train
ow-0372,S1B_IW_GRDH_1SDV_20190605T154035_20190605T154100_016563_01F2E3_849B.SAFE,train
ow-0373,S1B_IW_GRDH_1SDV_20190605T154035_20190605T154100_016563_01F2E3_849B.SAFE,train
ow-0374,S1B_IW_GRDH_1SDV_20190606T034246_20190606T034311_016570_01F315_F9B4.SAFE,train
ow-0375,S1A_IW_GRDH_1SDV_20190609T155730_20190609T155755_027605_031D91_51DD.SAFE,train
ow-0377,S1A_IW_GRDH_1SDV_20190610T040020_20190610T040045_027612_031DBE_747E.SAFE,train
ow-0378,S1A_IW_GRDH_1SDV_20190610T040020_20190610T040045_027612_031DBE_747E.SAFE,train
ow-0379,S1A_IW_GRDH_1SDV_20190610T040020_20190610T040045_027612_031DBE_747E.SAFE,train
ow-0380,S1A_IW_GRDH_1SDV_20190610T040020_20190610T040045_027612_031DBE_747E.SAFE,train
ow-0381,S1A_IW_GRDH_1SDV_20190610T040045_20190610T040110_027612_031DBE_F456.SAFE;S1A_IW_GRDH_1SDV_20190610T040020_20190610T040045_027612_031DBE_747E.SAFE,train
ow-0382,S1A_IW_GRDH_1SDV_20190610T040020_20190610T040045_027612_031DBE_747E.SAFE,train
ow-0383,S1A_IW_GRDH_1SDV_20190610T040045_20190610T040110_027612_031DBE_F456.SAFE;S1A_IW_GRDH_1SDV_20190610T040020_20190610T040045_027612_031DBE_747E.SAFE,train
ow-0384,S1A_IW_GRDH_1SDV_20190610T040045_20190610T040110_027612_031DBE_F456.SAFE;S1A_IW_GRDH_1SDV_20190610T040020_20190610T040045_027612_031DBE_747E.SAFE,train
ow-0385,S1A_IW_GRDH_1SDV_20190610T040045_20190610T040110_027612_031DBE_F456.SAFE,train
ow-0386,S1A_IW_GRDH_1SDV_20190610T040045_20190610T040110_027612_031DBE_F456.SAFE,train
ow-0387,S1A_IW_GRDH_1SDV_20190610T040045_20190610T040110_027612_031DBE_F456.SAFE,train
ow-0388,S1B_IW_GRDH_1SDV_20190610T154813_20190610T154838_016636_01F4FD_EE80.SAFE,train
ow-0389,S1B_IW_GRDH_1SDV_20190610T154813_20190610T154838_016636_01F4FD_EE80.SAFE;S1B_IW_GRDH_1SDV_20190610T154748_20190610T154813_016636_01F4FD_BBE4.SAFE,train
ow-0390,S1B_IW_GRDH_1SDV_20190610T154813_20190610T154838_016636_01F4FD_EE80.SAFE,train
ow-0391,S1B_IW_GRDH_1SDV_20190610T154813_20190610T154838_016636_01F4FD_EE80.SAFE,train
ow-0392,S1B_IW_GRDH_1SDV_20190610T154813_20190610T154838_016636_01F4FD_EE80.SAFE,train
ow-0393,S1B_IW_GRDH_1SDV_20190610T154813_20190610T154838_016636_01F4FD_EE80.SAFE,train
ow-0394,S1B_IW_GRDH_1SDV_20190610T154813_20190610T154838_016636_01F4FD_EE80.SAFE,train
ow-0395,S1B_IW_GRDH_1SDV_20190610T154813_20190610T154838_016636_01F4FD_EE80.SAFE,train
ow-0396,S1B_IW_GRDH_1SDV_20190610T154813_20190610T154838_016636_01F4FD_EE80.SAFE,train
ow-0397,S1B_IW_GRDH_1SDV_20190610T154813_20190610T154838_016636_01F4FD_EE80.SAFE,train
ow-0398,S1B_IW_GRDH_1SDV_20190610T154813_20190610T154838_016636_01F4FD_EE80.SAFE,train
ow-0399,S1B_IW_GRDH_1SDV_20190610T154813_20190610T154838_016636_01F4FD_EE80.SAFE,train
ow-0400,S1B_IW_GRDH_1SDV_20190610T154813_20190610T154838_016636_01F4FD_EE80.SAFE,train
ow-0401,S1B_IW_GRDH_1SDV_20190610T154813_20190610T154838_016636_01F4FD_EE80.SAFE,train
ow-0402,S1B_IW_GRDH_1SDV_20190610T154838_20190610T154903_016636_01F4FD_6C1D.SAFE,train
ow-0403,S1B_IW_GRDH_1SDV_20190610T154838_20190610T154903_016636_01F4FD_6C1D.SAFE,train
ow-0404,S1B_IW_GRDH_1SDV_20190610T154903_20190610T154928_016636_01F4FD_9997.SAFE,train
ow-0405,S1B_IW_GRDH_1SDV_20190610T154903_20190610T154928_016636_01F4FD_9997.SAFE,train
ow-0407,S1B_IW_GRDH_1SDV_20190611T035133_20190611T035158_016643_01F530_8193.SAFE,train
ow-0408,S1B_IW_GRDH_1SDV_20190611T035133_20190611T035158_016643_01F530_8193.SAFE,train
ow-0412,S1A_IW_GRDH_1SDV_20190612T034325_20190612T034350_027641_031EA9_55D4.SAFE,train
ow-0413,S1A_IW_GRDH_1SDV_20190612T034325_20190612T034350_027641_031EA9_55D4.SAFE,train
ow-0414,S1A_IW_GRDH_1SDV_20190612T034325_20190612T034350_027641_031EA9_55D4.SAFE,train
ow-0415,S1A_IW_GRDH_1SDV_20190612T034325_20190612T034350_027641_031EA9_55D4.SAFE,train
ow-0416,S1A_IW_GRDH_1SDV_20190612T034325_20190612T034350_027641_031EA9_55D4.SAFE,train
ow-0417,S1A_IW_GRDH_1SDV_20190612T034350_20190612T034415_027641_031EA9_1964.SAFE,train
ow-0418,S1A_IW_GRDH_1SDV_20190612T034350_20190612T034415_027641_031EA9_1964.SAFE,train
ow-0419,S1A_IW_GRDH_1SDV_20190612T034415_20190612T034440_027641_031EA9_6044.SAFE,train
ow-0420,S1B_IW_GRDH_1SDV_20190615T155613_20190615T155638_016709_01F729_3F2F.SAFE,train
ow-0421,S1B_IW_GRDH_1SDV_20190615T155613_20190615T155638_016709_01F729_3F2F.SAFE,train
ow-0422,S1B_IW_GRDH_1SDV_20190615T155613_20190615T155638_016709_01F729_3F2F.SAFE,train
ow-0423,S1B_IW_GRDH_1SDV_20190615T155644_20190615T155713_016709_01F72A_CB72.SAFE,train
ow-0427,S1B_IW_GRDH_1SDV_20190616T040008_20190616T040032_016716_01F766_6FBC.SAFE;S1B_IW_GRDH_1SDV_20190616T035943_20190616T040008_016716_01F766_771C.SAFE,train
ow-0428,S1A_IW_GRDH_1SDV_20190616T154904_20190616T154929_027707_0320A3_CB6F.SAFE,train
ow-0429,S1A_IW_GRDH_1SDV_20190617T035210_20190617T035235_027714_0320D5_307F.SAFE;S1A_IW_GRDH_1SDV_20190617T035145_20190617T035210_027714_0320D5_4009.SAFE,train
ow-0433,S1B_IW_GRDH_1SDV_20190617T154011_20190617T154036_016738_01F815_C47E.SAFE,train
ow-0434,S1B_IW_GRDH_1SDV_20190617T154036_20190617T154101_016738_01F815_6C83.SAFE,train
ow-0435,S1B_IW_GRDH_1SDV_20190617T154036_20190617T154101_016738_01F815_6C83.SAFE,train
ow-0436,S1B_IW_GRDH_1SDV_20190618T034246_20190618T034311_016745_01F848_4829.SAFE,train
ow-0438,S1A_IW_GRDH_1SDV_20190622T035955_20190622T040020_027787_0322FB_5391.SAFE,train
ow-0439,S1A_IW_GRDH_1SDV_20190622T035955_20190622T040020_027787_0322FB_5391.SAFE,train
ow-0440,S1A_IW_GRDH_1SDV_20190622T040045_20190622T040110_027787_0322FB_3F3F.SAFE,train
ow-0441,S1B_IW_GRDH_1SDV_20190622T154814_20190622T154839_016811_01FA2F_42DF.SAFE;S1B_IW_GRDH_1SDV_20190622T154749_20190622T154814_016811_01FA2F_09AC.SAFE,train
ow-0443,S1B_IW_GRDH_1SDV_20190622T154839_20190622T154904_016811_01FA2F_72AA.SAFE,train
ow-0444,S1B_IW_GRDH_1SDV_20190622T154839_20190622T154904_016811_01FA2F_72AA.SAFE,train
ow-0445,S1B_IW_GRDH_1SDV_20190622T154839_20190622T154904_016811_01FA2F_72AA.SAFE,train
ow-0446,S1B_IW_GRDH_1SDV_20190622T154839_20190622T154904_016811_01FA2F_72AA.SAFE,train
ow-0447,S1B_IW_GRDH_1SDV_20190623T035134_20190623T035159_016818_01FA62_D8E1.SAFE,train
ow-0450,S1B_IW_GRDH_1SDV_20190623T035134_20190623T035159_016818_01FA62_D8E1.SAFE,train
ow-0451,S1B_IW_GRDH_1SDV_20190623T035134_20190623T035159_016818_01FA62_D8E1.SAFE,train
ow-0452,S1B_IW_GRDH_1SDV_20190623T035134_20190623T035159_016818_01FA62_D8E1.SAFE,train
ow-0453,S1B_IW_GRDH_1SDV_20190623T035134_20190623T035159_016818_01FA62_D8E1.SAFE,train
ow-0454,S1B_IW_GRDH_1SDV_20190623T035134_20190623T035159_016818_01FA62_D8E1.SAFE,train
ow-0455,S1B_IW_GRDH_1SDV_20190623T035134_20190623T035159_016818_01FA62_D8E1.SAFE,train
ow-0456,S1B_IW_GRDH_1SDV_20190623T035134_20190623T035159_016818_01FA62_D8E1.SAFE,train
ow-0457,S1B_IW_GRDH_1SDV_20190623T035134_20190623T035159_016818_01FA62_D8E1.SAFE,train
ow-0468,S1A_IW_GRDH_1SDV_20190624T034416_20190624T034441_027816_0323DB_9B01.SAFE,train
ow-0469,S1A_IW_GRDH_1SDV_20190624T034416_20190624T034441_027816_0323DB_9B01.SAFE,train
ow-0470,S1A_IW_GRDH_1SDV_20190624T034416_20190624T034441_027816_0323DB_9B01.SAFE,train
ow-0472,S1B_IW_GRDH_1SDV_20190627T155614_20190627T155639_016884_01FC51_DE9E.SAFE,train
ow-0473,S1B_IW_GRDH_1SDV_20190627T155614_20190627T155639_016884_01FC51_DE9E.SAFE,train
ow-0474,S1B_IW_GRDH_1SDV_20190627T155714_20190627T155739_016884_01FC52_8DA3.SAFE,train
ow-0475,S1B_IW_GRDH_1SDV_20190628T035944_20190628T040009_016891_01FC8F_02B3.SAFE,train
ow-0476,S1B_IW_GRDH_1SDV_20190628T035944_20190628T040009_016891_01FC8F_02B3.SAFE,train
ow-0477,S1A_IW_GRDH_1SDV_20190701T033523_20190701T033548_027918_0326E9_06FF.SAFE,train
ow-0478,S1B_IW_GRDH_1SDV_20190702T160434_20190702T160459_016957_01FE80_B1B5.SAFE,train
ow-0479,S1B_IW_GRDH_1SDV_20190702T160434_20190702T160459_016957_01FE80_B1B5.SAFE,train
ow-0480,S1B_IW_GRDH_1SDV_20190702T160434_20190702T160459_016957_01FE80_B1B5.SAFE,train
ow-0481,S1B_IW_GRDH_1SDV_20190702T160434_20190702T160459_016957_01FE80_B1B5.SAFE,train
ow-0482,S1A_IW_GRDH_1SDV_20190704T040021_20190704T040046_027962_032842_407B.SAFE;S1A_IW_GRDH_1SDV_20190704T035956_20190704T040021_027962_032842_24F2.SAFE,train
ow-0483,S1A_IW_GRDH_1SDV_20190704T040021_20190704T040046_027962_032842_407B.SAFE,train
ow-0489,S1A_IW_GRDH_1SDV_20190705T154102_20190705T154127_027984_0328EF_8C32.SAFE,train
ow-0490,S1A_IW_GRDH_1SDV_20190705T154102_20190705T154127_027984_0328EF_8C32.SAFE,train
ow-0491,S1A_IW_GRDH_1SDV_20190705T154102_20190705T154127_027984_0328EF_8C32.SAFE,train
ow-0492,S1B_IW_GRDH_1SDV_20190709T155646_20190709T155715_017059_020187_97CC.SAFE,train
ow-0493,S1B_IW_GRDH_1SDV_20190709T155646_20190709T155715_017059_020187_97CC.SAFE,train
ow-0494,S1B_IW_GRDH_1SDV_20190709T155646_20190709T155715_017059_020187_97CC.SAFE,train
ow-0495,S1B_IW_GRDH_1SDV_20190710T035920_20190710T035945_017066_0201C0_98FA.SAFE,train
ow-0496,S1B_IW_GRDH_1SDV_20190710T035920_20190710T035945_017066_0201C0_98FA.SAFE,train
ow-0497,S1B_IW_GRDH_1SDV_20190710T035945_20190710T040010_017066_0201C0_A0D0.SAFE,train
ow-0498,S1A_IW_GRDH_1SDV_20190710T154840_20190710T154905_028057_032B2E_7C5C.SAFE,train
ow-0499,S1A_IW_GRDH_1SDV_20190710T154840_20190710T154905_028057_032B2E_7C5C.SAFE,train
ow-0500,S1A_IW_GRDH_1SDV_20190710T154840_20190710T154905_028057_032B2E_7C5C.SAFE,train
ow-0501,S1A_IW_GRDH_1SDV_20190710T154905_20190710T154930_028057_032B2E_E9D6.SAFE;S1A_IW_GRDH_1SDV_20190710T154840_20190710T154905_028057_032B2E_7C5C.SAFE,train
ow-0507,S1A_IW_GRDH_1SDV_20190711T035146_20190711T035211_028064_032B5E_C727.SAFE,train
ow-0508,S1A_IW_GRDH_1SDV_20190711T035211_20190711T035236_028064_032B5E_F1C5.SAFE,train
ow-0509,S1A_IW_GRDH_1SDV_20190711T035211_20190711T035236_028064_032B5E_F1C5.SAFE,train
ow-0510,S1A_IW_GRDH_1SDV_20190711T035211_20190711T035236_028064_032B5E_F1C5.SAFE,train
ow-0511,S1A_IW_GRDH_1SDV_20190711T035211_20190711T035236_028064_032B5E_F1C5.SAFE,train
ow-0512,S1A_IW_GRDH_1SDV_20190711T035211_20190711T035236_028064_032B5E_F1C5.SAFE,train
ow-0513,S1A_IW_GRDH_1SDV_20190711T035236_20190711T035303_028064_032B5E_B97C.SAFE;S1A_IW_GRDH_1SDV_20190711T035211_20190711T035236_028064_032B5E_F1C5.SAFE,train
ow-0515,S1A_IW_GRDH_1SDV_20190716T040022_20190716T040047_028137_032D90_2975.SAFE,train
ow-0516,S1A_IW_GRDH_1SDV_20190716T040022_20190716T040047_028137_032D90_2975.SAFE,train
ow-0517,S1A_IW_GRDH_1SDV_20190716T040022_20190716T040047_028137_032D90_2975.SAFE,train
ow-0518,S1B_IW_GRDH_1SDV_20190716T154816_20190716T154841_017161_020487_EEF7.SAFE,train
ow-0519,S1B_IW_GRDH_1SDV_20190716T154816_20190716T154841_017161_020487_EEF7.SAFE,train
ow-0520,S1B_IW_GRDH_1SDV_20190716T154816_20190716T154841_017161_020487_EEF7.SAFE,train
ow-0521,S1B_IW_GRDH_1SDV_20190716T154816_20190716T154841_017161_020487_EEF7.SAFE,train
ow-0522,S1B_IW_GRDH_1SDV_20190716T154816_20190716T154841_017161_020487_EEF7.SAFE,train
ow-0523,S1B_IW_GRDH_1SDV_20190716T154816_20190716T154841_017161_020487_EEF7.SAFE,train
ow-0524,S1B_IW_GRDH_1SDV_20190716T154816_20190716T154841_017161_020487_EEF7.SAFE,train
ow-0529,S1A_IW_GRDH_1SDV_20190718T034328_20190718T034353_028166_032E76_4818.SAFE,train
ow-0530,S1A_IW_GRDH_1SDV_20190718T034328_20190718T034353_028166_032E76_4818.SAFE,train
ow-0531,S1A_IW_GRDH_1SDV_20190718T034328_20190718T034353_028166_032E76_4818.SAFE,train
ow-0532,S1A_IW_GRDH_1SDV_20190718T034328_20190718T034353_028166_032E76_4818.SAFE,train
ow-0535,S1B_IW_GRDH_1SDV_20190722T035856_20190722T035921_017241_0206D7_728A.SAFE,train
ow-0536,S1B_IW_GRDH_1SDV_20190722T035946_20190722T040011_017241_0206D7_90B0.SAFE,train
ow-0537,S1B_IW_GRDH_1SDV_20190722T035946_20190722T040011_017241_0206D7_90B0.SAFE,train
ow-0538,S1A_IW_GRDH_1SDV_20190722T154906_20190722T154931_028232_033073_7CD0.SAFE,train
ow-0539,S1A_IW_GRDH_1SDV_20190722T154931_20190722T154956_028232_033073_685D.SAFE,train
ow-0540,S1A_IW_GRDH_1SDV_20190722T154931_20190722T154956_028232_033073_685D.SAFE,train
ow-0541,S1A_IW_GRDH_1SDV_20190723T035147_20190723T035212_028239_0330A7_B840.SAFE,train
ow-0542,S1A_IW_GRDH_1SDV_20190723T035147_20190723T035212_028239_0330A7_B840.SAFE,train
ow-0543,S1A_IW_GRDH_1SDV_20190723T035147_20190723T035212_028239_0330A7_B840.SAFE,train
ow-0544,S1A_IW_GRDH_1SDV_20190723T035147_20190723T035212_028239_0330A7_B840.SAFE,train
ow-0545,S1A_IW_GRDH_1SDV_20190723T035212_20190723T035237_028239_0330A7_A061.SAFE,train
ow-0546,S1A_IW_GRDH_1SDV_20190723T035212_20190723T035237_028239_0330A7_A061.SAFE,train
ow-0551,S1B_IW_GRDH_1SDV_20190724T034248_20190724T034313_017270_0207B2_7027.SAFE,train
ow-0552,S1B_IW_GRDH_1SDV_20190724T034338_20190724T034403_017270_0207B2_57DF.SAFE;S1B_IW_GRDH_1SDV_20190724T034313_20190724T034338_017270_0207B2_7A9C.SAFE,train
ow-0553,S1B_IW_GRDH_1SDV_20190724T034338_20190724T034403_017270_0207B2_57DF.SAFE,train
ow-0554,S1B_IW_GRDH_1SDV_20190724T034338_20190724T034403_017270_0207B2_57DF.SAFE,train
ow-0555,S1A_IW_GRDH_1SDV_20190727T155708_20190727T155733_028305_0332B2_BDB8.SAFE,train
ow-0556,S1B_IW_GRDH_1SDV_20190729T035111_20190729T035136_017343_0209D6_9017.SAFE,train
ow-0560,S1A_IW_GRDH_1SDV_20190729T154038_20190729T154103_028334_033394_F489.SAFE,train
ow-0561,S1A_IW_GRDH_1SDV_20190730T034328_20190730T034353_028341_0333D2_4C47.SAFE,train
ow-0562,S1A_IW_GRDH_1SDV_20190730T034328_20190730T034353_028341_0333D2_4C47.SAFE,train
ow-0563,S1A_IW_GRDH_1SDV_20190730T034328_20190730T034353_028341_0333D2_4C47.SAFE,train
ow-0567,S1A_IW_GRDH_1SDV_20190803T154842_20190803T154907_028407_0335C8_F8D0.SAFE,train
ow-0568,S1A_IW_GRDH_1SDV_20190803T154907_20190803T154932_028407_0335C8_EAC4.SAFE,train
ow-0569,S1A_IW_GRDH_1SDV_20190803T154907_20190803T154932_028407_0335C8_EAC4.SAFE,train
ow-0576,S1A_IW_GRDH_1SDV_20190806T033501_20190806T033526_028443_0336DB_6632.SAFE,train
ow-0578,S1A_IW_GRDH_1SDV_20190808T155709_20190808T155734_028480_033813_EBA6.SAFE,train
ow-0579,S1B_IW_GRDH_1SDV_20190810T035112_20190810T035137_017518_020F20_24E6.SAFE,train
ow-0581,S1B_IW_GRDH_1SDV_20190810T035137_20190810T035202_017518_020F20_E49F.SAFE,train
ow-0582,S1A_IW_GRDH_1SDV_20190811T034354_20190811T034419_028516_03394F_EA40.SAFE,train
ow-0583,S1A_IW_GRDH_1SDV_20190811T034354_20190811T034419_028516_03394F_EA40.SAFE,train
ow-0584,S1A_IW_GRDH_1SDV_20190811T034354_20190811T034419_028516_03394F_EA40.SAFE,train
ow-0585,S1A_IW_GRDH_1SDV_20190811T034354_20190811T034419_028516_03394F_EA40.SAFE,train
ow-0586,S1B_IW_GRDH_1SDV_20190814T155617_20190814T155642_017584_021133_82C5.SAFE,train
ow-0587,S1B_IW_GRDH_1SDV_20190814T155617_20190814T155642_017584_021133_82C5.SAFE,train
ow-0588,S1B_IW_GRDH_1SDV_20190814T155617_20190814T155642_017584_021133_82C5.SAFE,train
ow-0589,S1B_IW_GRDH_1SDV_20190814T155617_20190814T155642_017584_021133_82C5.SAFE,train
ow-0590,S1B_IW_GRDH_1SDV_20190814T155648_20190814T155717_017584_021134_3F1E.SAFE,train
ow-0596,S1A_IW_GRDH_1SDV_20190815T154933_20190815T154958_028582_033B99_4FE3.SAFE;S1A_IW_GRDH_1SDV_20190815T154908_20190815T154933_028582_033B99_01B4.SAFE,train
ow-0605,S1A_IW_GRDH_1SDV_20190816T035214_20190816T035239_028589_033BD4_B8FD.SAFE,train
ow-0606,S1A_IW_GRDH_1SDV_20190816T035214_20190816T035239_028589_033BD4_B8FD.SAFE,train
ow-0607,S1A_IW_GRDH_1SDV_20190816T035214_20190816T035239_028589_033BD4_B8FD.SAFE,train
ow-0608,S1A_IW_GRDH_1SDV_20190816T035214_20190816T035239_028589_033BD4_B8FD.SAFE,train
ow-0609,S1A_IW_GRDH_1SDV_20190816T035214_20190816T035239_028589_033BD4_B8FD.SAFE,train
ow-0610,S1A_IW_GRDH_1SDV_20190816T035214_20190816T035239_028589_033BD4_B8FD.SAFE,train
ow-0613,S1B_IW_GRDH_1SDV_20190816T154039_20190816T154104_017613_02122C_F471.SAFE,train
ow-0616,S1A_IW_GRDH_1SDV_20190817T153318_20190817T153343_028611_033C8A_7F09.SAFE,train
ow-0618,S1A_IW_GRDH_1SDV_20190820T155710_20190820T155735_028655_033E24_AFFA.SAFE,train
ow-0619,S1A_IW_GRDH_1SDV_20190820T155710_20190820T155735_028655_033E24_AFFA.SAFE,train
ow-0620,S1A_IW_GRDH_1SDV_20190820T155710_20190820T155735_028655_033E24_AFFA.SAFE,train
ow-0621,S1A_IW_GRDH_1SDV_20190820T155710_20190820T155735_028655_033E24_AFFA.SAFE,train
ow-0622,S1A_IW_GRDH_1SDV_20190820T155710_20190820T155735_028655_033E24_AFFA.SAFE,train
ow-0623,S1A_IW_GRDH_1SDV_20190820T155710_20190820T155735_028655_033E24_AFFA.SAFE,train
ow-0624,S1A_IW_GRDH_1SDV_20190820T155710_20190820T155735_028655_033E24_AFFA.SAFE,train
ow-0625,S1A_IW_GRDH_1SDV_20190820T155710_20190820T155735_028655_033E24_AFFA.SAFE,train
ow-0626,S1A_IW_GRDH_1SDV_20190820T155710_20190820T155735_028655_033E24_AFFA.SAFE,train
ow-0629,S1A_IW_GRDH_1SDV_20190821T040024_20190821T040049_028662_033E63_3BDB.SAFE,train
ow-0630,S1A_IW_GRDH_1SDV_20190821T040024_20190821T040049_028662_033E63_3BDB.SAFE;S1A_IW_GRDH_1SDV_20190821T035959_20190821T040024_028662_033E63_F003.SAFE,train
ow-0631,S1A_IW_GRDH_1SDV_20190821T040024_20190821T040049_028662_033E63_3BDB.SAFE,train
ow-0632,S1A_IW_GRDH_1SDV_20190821T040024_20190821T040049_028662_033E63_3BDB.SAFE,train
ow-0633,S1A_IW_GRDH_1SDV_20190821T040024_20190821T040049_028662_033E63_3BDB.SAFE,train
ow-0634,S1B_IW_GRDH_1SDV_20190821T154818_20190821T154843_017686_021461_4D57.SAFE;S1B_IW_GRDH_1SDV_20190821T154753_20190821T154818_017686_021461_7713.SAFE,train
ow-0635,S1B_IW_GRDH_1SDV_20190821T154818_20190821T154843_017686_021461_4D57.SAFE;S1B_IW_GRDH_1SDV_20190821T154753_20190821T154818_017686_021461_7713.SAFE,train
ow-0636,S1B_IW_GRDH_1SDV_20190821T154818_20190821T154843_017686_021461_4D57.SAFE,train
ow-0637,S1B_IW_GRDH_1SDV_20190821T154818_20190821T154843_017686_021461_4D57.SAFE,train
ow-0638,S1B_IW_GRDH_1SDV_20190821T154818_20190821T154843_017686_021461_4D57.SAFE,train
ow-0639,S1B_IW_GRDH_1SDV_20190821T154818_20190821T154843_017686_021461_4D57.SAFE,train
ow-0640,S1B_IW_GRDH_1SDV_20190821T154818_20190821T154843_017686_021461_4D57.SAFE,train
ow-0641,S1B_IW_GRDH_1SDV_20190821T154818_20190821T154843_017686_021461_4D57.SAFE,train
ow-0642,S1B_IW_GRDH_1SDV_20190821T154818_20190821T154843_017686_021461_4D57.SAFE,train
ow-0643,S1B_IW_GRDH_1SDV_20190821T154818_20190821T154843_017686_021461_4D57.SAFE,train
ow-0644,S1B_IW_GRDH_1SDV_20190821T154818_20190821T154843_017686_021461_4D57.SAFE,train
ow-0645,S1B_IW_GRDH_1SDV_20190821T154818_20190821T154843_017686_021461_4D57.SAFE,train
ow-0646,S1B_IW_GRDH_1SDV_20190821T154843_20190821T154908_017686_021461_5471.SAFE,train
ow-0647,S1B_IW_GRDH_1SDV_20190822T035137_20190822T035202_017693_021497_9677.SAFE,train
ow-0648,S1B_IW_GRDH_1SDV_20190822T035047_20190822T035112_017693_021497_D54D.SAFE,train
ow-0649,S1B_IW_GRDH_1SDV_20190822T035137_20190822T035202_017693_021497_9677.SAFE,train
ow-0650,S1B_IW_GRDH_1SDV_20190822T035137_20190822T035202_017693_021497_9677.SAFE,train
ow-0651,S1B_IW_GRDH_1SDV_20190822T035137_20190822T035202_017693_021497_9677.SAFE,train
